Client_ID,Total_Value,Frequency,LatestInvoiceDate,Recency
17720,2666.91,10,2011-11-13 15:04:00,26
17721,307.21000000000004,1,2010-02-18 15:18:00,659
17722,3520.2200000000003,5,2011-09-04 15:22:00,96
17723,3378.4000000000005,7,2011-08-04 18:37:00,127
17724,1033.0,3,2011-09-29 15:26:00,71
17725,3439.08,11,2011-11-23 16:34:00,16
17726,1092.06,7,2010-11-09 13:37:00,395
17727,1060.25,1,2011-11-24 17:06:00,15
17728,4238.76,5,2011-12-06 08:52:00,4
17729,438.65000000000003,1,2010-04-22 15:03:00,596
17730,7773.8,20,2011-12-06 15:43:00,3
17731,1708.99,6,2011-09-21 15:02:00,79
17732,2166.42,8,2010-12-02 09:29:00,373
17733,692.19,2,2011-11-01 08:16:00,39
17734,1442.32,6,2011-10-17 12:33:00,54
17735,16790.33,26,2011-12-07 16:47:00,2
17736,377.44,3,2011-11-30 15:36:00,9
17737,168.24,2,2011-11-30 15:16:00,9
17738,4183.56,13,2011-11-20 15:05:00,19
17739,7730.59,18,2011-11-28 09:12:00,12
17740,426.9,6,2010-11-15 16:33:00,389
17741,101.1,2,2010-10-29 11:59:00,407
17742,2098.48,11,2011-08-18 15:28:00,113
17743,229.2,1,2010-09-17 14:54:00,448
17744,2649.14,7,2011-12-06 12:11:00,4
17745,600.34,2,2010-08-19 12:30:00,478
17746,904.1800000000001,4,2011-04-13 14:31:00,240
17747,71.4,1,2011-08-19 08:13:00,113
17748,358.15,1,2010-06-30 13:49:00,527
17749,1026.18,3,2011-06-14 15:45:00,178
17750,1710.45,9,2011-12-04 14:09:00,5
17751,157.85999999999999,1,2010-10-14 13:57:00,421
17752,80.64,1,2010-12-15 16:19:00,359
17753,382.06,4,2010-09-01 15:49:00,464
17754,4451.22,13,2011-12-09 11:20:00,1
17756,728.75,3,2010-11-29 12:20:00,376
17757,9074.05,56,2011-12-08 15:31:00,1
17758,4964.03,12,2011-11-20 14:45:00,19
17759,1261.88,5,2011-11-22 16:02:00,17
17760,746.39,6,2011-11-18 10:56:00,22
17761,712.78,1,2011-11-07 10:23:00,33
17762,129.75,1,2010-09-09 17:40:00,456
17763,86.15,4,2011-03-21 14:25:00,263
17764,1513.57,5,2011-10-20 11:03:00,51
17765,524.0,4,2011-07-04 12:41:00,159
17766,299.61,2,2010-11-23 14:29:00,381
17767,413.05,2,2011-11-24 14:42:00,15
17768,3292.73,7,2011-12-01 13:22:00,8
17769,7053.38,17,2011-11-27 11:18:00,13
17770,1143.27,5,2011-05-25 12:34:00,199
17771,387.41,4,2011-10-14 11:43:00,57
17772,360.75,3,2011-11-29 11:05:00,11
17773,575.37,2,2010-07-13 14:07:00,514
17774,3273.83,9,2011-09-04 12:49:00,97
17775,56.4,1,2011-03-30 10:50:00,255
17776,330.56,2,2010-11-18 12:14:00,387
17777,647.56,3,2011-11-15 12:02:00,25
17778,197.70000000000002,1,2010-02-16 12:44:00,662
17779,650.32,3,2011-11-18 14:15:00,21
17780,346.56,3,2010-02-10 13:43:00,667
17781,188.02,2,2011-07-03 16:00:00,159
17782,679.02,2,2010-11-22 11:15:00,383
17783,376.96,3,2011-09-28 16:07:00,72
17784,112.86,1,2010-06-07 16:08:00,550
17785,403.38,3,2011-10-17 13:43:00,53
17786,266.85,2,2011-09-15 12:51:00,85
17787,1817.54,4,2011-07-10 11:24:00,153
17788,1117.9,2,2011-09-27 10:09:00,74
17789,397.15,2,2011-03-03 13:14:00,281
17790,2779.41,20,2011-11-13 11:30:00,27
17791,106.1,1,2011-11-10 12:09:00,30
17792,368.35,2,2010-08-29 14:30:00,467
17793,300.34,1,2011-11-14 14:24:00,25
17794,147.3,2,2010-01-22 10:18:00,687
17795,342.83,2,2011-06-13 12:36:00,180
17796,1236.39,7,2011-10-30 15:38:00,40
17797,1971.87,8,2011-11-17 13:21:00,22
17798,178.07,1,2010-05-07 11:42:00,582
17799,6246.93,20,2011-11-17 15:16:00,22
17800,1187.21,9,2011-11-02 12:57:00,37
17801,770.03,3,2010-09-14 14:32:00,451
17802,4946.22,10,2011-09-18 14:56:00,82
17803,184.66,1,2010-11-12 13:53:00,392
17804,383.78000000000003,3,2010-11-28 14:01:00,376
17805,927.03,2,2011-09-27 11:49:00,74
17806,546.04,1,2011-11-28 14:12:00,11
17807,437.87,3,2010-11-09 16:21:00,395
17808,262.64,4,2010-06-09 10:44:00,549
17809,10085.89,20,2011-11-23 12:59:00,16
17810,373.16,2,2010-02-09 10:47:00,669
17811,9519.8,47,2011-12-05 13:46:00,4
17812,911.99,7,2011-11-27 11:47:00,13
17813,1698.07,5,2011-11-25 16:13:00,14
17814,1609.37,2,2010-11-29 14:21:00,375
17815,591.96,1,2010-11-11 14:39:00,393
17816,96.11,6,2011-11-03 11:34:00,37
17817,788.15,6,2011-12-05 14:39:00,4
17818,124.78,1,2009-12-02 11:34:00,738
17819,6021.05,12,2011-09-29 10:52:00,72
17820,180.60999999999999,1,2010-11-30 17:43:00,374
17821,334.62,1,2010-10-29 13:20:00,406
17822,2162.93,5,2010-10-15 13:47:00,420
17823,449.25,2,2010-10-14 16:24:00,421
17824,298.4,1,2011-10-19 14:14:00,51
17825,701.96,4,2010-04-20 12:01:00,599
17826,133.34,1,2010-11-30 13:23:00,374
17827,2376.17,6,2011-12-04 15:00:00,5
17828,1820.09,4,2011-11-17 08:41:00,23
17829,4756.74,5,2011-02-14 12:46:00,299
17830,398.7,3,2011-12-08 12:28:00,2
17831,35.400000000000006,1,2011-11-06 15:09:00,33
17832,155.37,1,2011-10-21 11:43:00,50
17833,338.46000000000004,1,2009-12-16 13:40:00,723
17834,689.6700000000001,2,2010-10-21 12:09:00,415
17835,342.24,3,2011-12-07 11:48:00,3
17836,110.21000000000001,1,2011-10-23 16:13:00,47
17837,1541.23,8,2011-10-28 16:13:00,42
17838,5604.64,13,2011-11-13 11:20:00,27
17839,318.15,1,2011-10-28 17:27:00,42
17840,175.9,1,2010-09-22 12:24:00,444
17841,68545.25,211,2011-12-08 12:07:00,2
17842,430.69,1,2010-04-16 14:23:00,602
17843,320.4,2,2011-02-09 15:33:00,303
17844,51.559999999999995,1,2011-08-25 11:27:00,107
17845,596.09,4,2010-06-02 15:20:00,555
17846,2033.1,1,2011-09-15 15:20:00,85
17847,129.69,2,2010-07-12 10:00:00,516
17848,3559.11,30,2011-09-19 16:49:00,81
17849,1063.76,8,2011-05-05 13:46:00,218
17850,51208.87,155,2010-12-02 15:27:00,372
17851,1552.35,6,2010-10-13 15:13:00,422
17852,657.8100000000001,5,2011-11-28 12:36:00,12
17853,1596.29,3,2010-10-28 15:29:00,407
17854,1068.5,6,2011-06-07 16:21:00,185
17855,208.97,1,2010-12-02 09:44:00,373
17856,1418.03,4,2011-12-08 09:40:00,2
17857,27347.04,24,2011-12-05 13:13:00,4
17858,12518.65,30,2011-12-04 11:56:00,6
17859,141.92000000000002,1,2011-02-08 10:32:00,305
17860,717.39,4,2010-12-06 12:41:00,369
17861,5088.29,18,2011-12-06 16:21:00,3
17862,1254.89,4,2011-01-20 12:23:00,324
17863,5360.48,12,2011-10-11 13:45:00,59
17864,876.57,5,2011-11-27 11:15:00,13
17865,26312.190000000002,46,2011-11-09 12:08:00,31
17866,1134.95,3,2011-07-20 11:07:00,143
17867,1582.0500000000002,15,2011-11-09 14:15:00,30
17868,227.15,1,2010-11-18 18:55:00,386
17869,813.64,7,2011-08-24 16:16:00,107
17870,2753.29,13,2011-12-07 15:07:00,2
17871,1068.95,5,2011-05-19 11:32:00,205
17872,235.87,1,2010-11-23 12:02:00,382
17873,6265.33,18,2011-09-20 16:41:00,80
17874,683.46,6,2011-06-07 12:54:00,185
17875,167.1,1,2010-01-20 15:30:00,688
17876,3424.02,3,2010-11-05 10:52:00,400
17877,237.61,1,2011-06-22 13:00:00,170
17878,1378.93,3,2011-10-27 11:24:00,44
17879,178.51999999999998,1,2011-06-19 12:36:00,174
17880,824.9200000000001,3,2010-12-10 10:21:00,365
17881,133.35000000000002,1,2011-02-08 17:16:00,304
17882,291.56,2,2010-11-25 14:40:00,379
17883,988.42,7,2011-12-06 17:49:00,3
17884,2698.47,20,2011-12-06 11:33:00,4
17885,156.34,1,2011-11-27 14:40:00,12
17886,1572.55,6,2011-11-08 10:09:00,32
17887,111.35,1,2011-08-02 17:29:00,129
17888,1807.44,25,2011-11-18 13:45:00,21
17889,746.42,7,2011-05-11 16:26:00,212
17890,586.89,2,2011-01-21 11:19:00,323
17891,203.85999999999999,1,2011-06-30 20:08:00,162
17892,244.1,3,2011-10-14 16:49:00,56
17893,107.21,1,2011-04-28 13:50:00,225
17894,2304.58,18,2011-09-29 09:23:00,72
17895,95.45,1,2011-10-26 17:00:00,44
17896,256.32,1,2011-11-16 13:59:00,23
17897,2099.89,9,2011-06-20 11:23:00,173
17898,299.18,4,2011-09-15 14:56:00,85
17899,154.55,1,2011-07-03 14:58:00,159
17900,112.19999999999999,2,2011-06-02 14:38:00,190
17901,260.08,3,2011-11-10 17:29:00,29
17902,216.39999999999998,1,2010-06-11 12:25:00,547
17903,381.09000000000003,1,2010-11-10 15:39:00,394
17904,181.07,1,2011-11-18 12:57:00,21
17905,2178.87,13,2011-09-29 17:33:00,71
17906,72.9,1,2011-04-06 17:25:00,247
17907,291.76,1,2010-03-09 12:33:00,641
17908,1142.47,5,2010-12-01 11:45:00,374
17909,110.05,1,2009-12-02 13:10:00,737
17910,261.7,1,2009-12-13 16:04:00,726
17911,366.23,1,2011-11-30 14:52:00,9
17912,374.55,6,2011-02-02 14:25:00,310
17913,3429.29,14,2011-10-12 10:45:00,59
17914,329.36,1,2011-12-06 11:58:00,4
17915,225.78,1,2010-06-06 13:22:00,551
17916,43.87,2,2010-03-21 12:26:00,629
17917,335.03,3,2011-10-25 13:20:00,45
17918,396.39,3,2010-07-27 11:51:00,501
17919,1840.32,2,2011-09-12 13:41:00,88
17920,23581.78,54,2011-12-05 14:29:00,4
17921,2394.36,10,2011-10-06 18:56:00,64
17922,170.4,1,2010-06-14 16:32:00,543
17923,497.0,3,2011-03-02 15:15:00,282
17924,3257.7000000000003,8,2011-11-28 09:11:00,12
17925,244.08,1,2010-12-02 10:10:00,373
17926,1035.49,5,2011-07-29 14:39:00,133
17927,294.0,1,2009-12-18 11:03:00,722
17928,341.24,3,2011-10-25 13:52:00,45
17929,3082.1,12,2011-11-28 16:01:00,11
17930,4275.22,13,2011-11-04 10:23:00,36
17931,3402.24,14,2011-07-28 18:33:00,134
17932,1331.57,3,2011-11-10 19:49:00,29
17933,114.69,1,2010-03-17 15:11:00,632
17934,1049.15,3,2011-10-19 11:16:00,52
17935,686.14,7,2011-07-24 13:18:00,138
17936,380.13,1,2011-12-04 13:32:00,5
17937,4301.22,7,2011-12-01 11:45:00,9
17938,144.29,1,2010-10-15 14:27:00,420
17939,99.14,1,2011-07-03 12:27:00,160
17940,30306.79,16,2011-10-21 13:27:00,49
17941,1433.28,4,2011-08-01 08:30:00,131
17942,77.50000000000001,1,2011-12-02 10:45:00,8
17944,74.99,1,2010-10-12 16:25:00,423
17945,360.35,3,2010-01-12 11:40:00,697
17946,149.57999999999998,2,2011-04-20 17:00:00,233
17947,176.68,1,2011-11-02 13:05:00,37
17948,358.56000000000006,1,2011-07-15 12:58:00,147
17949,117314.08,118,2011-12-08 18:46:00,1
17950,1166.29,7,2011-09-28 15:18:00,72
17951,1340.5800000000002,4,2011-10-31 12:30:00,40
17952,788.46,4,2010-11-26 13:54:00,378
17953,159.17000000000002,1,2010-06-17 15:08:00,540
17954,3804.38,19,2011-12-04 14:15:00,5
17955,949.9,6,2011-05-25 12:00:00,199
17956,12.75,1,2011-04-04 13:47:00,249
17957,111.68,1,2011-10-04 14:58:00,66
17958,973.88,2,2011-08-15 12:19:00,117
17959,140.75,1,2010-04-26 14:12:00,592
17960,135.08,3,2011-06-21 14:15:00,171
17961,2866.74,100,2011-11-18 16:55:00,21
17962,666.96,4,2011-07-20 14:16:00,142
17963,643.16,4,2010-08-25 15:58:00,471
17964,463.21,2,2011-11-08 10:44:00,32
17965,7006.65,29,2011-11-02 09:31:00,38
17966,1963.92,10,2011-11-02 10:26:00,38
17967,223.42,2,2010-12-03 11:19:00,372
17968,590.4399999999999,4,2010-12-01 12:23:00,374
17969,2354.29,20,2011-06-26 13:00:00,166
17970,562.79,1,2011-05-12 20:03:00,211
17971,161.94,1,2010-06-09 14:04:00,548
17972,135.19,1,2011-04-12 12:16:00,242
17973,337.04,1,2011-10-19 10:34:00,52
17974,1739.09,6,2011-11-15 11:37:00,25
17975,6696.33,24,2011-11-24 13:27:00,15
17976,321.79,1,2010-12-02 13:49:00,372
17977,1511.45,2,2011-11-10 13:28:00,29
17978,1159.99,4,2010-12-09 14:05:00,365
17979,732.41,4,2011-11-04 12:05:00,36
17980,1012.72,4,2011-06-27 12:01:00,166
17981,239.12,1,2010-10-25 10:40:00,411
17982,138.18,1,2010-01-28 09:38:00,681
17983,171.71,1,2010-11-09 13:24:00,395
17984,1152.19,5,2011-07-17 15:59:00,145
17985,631.35,1,2011-11-17 14:24:00,22
17986,20.8,1,2011-10-14 14:22:00,56
17987,965.4399999999999,5,2011-06-07 14:22:00,185
17988,489.54,14,2011-11-28 11:00:00,12
17989,207.32999999999998,1,2010-11-25 13:49:00,379
17990,1527.6100000000001,6,2011-04-17 11:44:00,237
17991,300.3,3,2011-04-28 15:58:00,225
17992,252.88,1,2010-11-15 13:04:00,389
17993,225.99,1,2010-04-01 14:23:00,617
17994,2270.0299999999997,11,2011-08-10 11:41:00,122
17995,495.48,3,2011-03-03 12:30:00,282
17996,482.33,3,2010-11-25 11:00:00,380
17997,1962.46,8,2011-09-26 16:13:00,74
17998,639.24,3,2010-11-24 15:31:00,380
17999,528.46,3,2011-11-02 15:56:00,37
18000,124.25,1,2010-05-24 17:34:00,564
18001,924.14,6,2011-11-27 16:02:00,12
18002,244.37,4,2010-11-29 10:57:00,376
18003,353.51,1,2010-11-28 15:09:00,376
18004,157.92,1,2010-12-12 13:47:00,362
18005,226.47,2,2011-12-06 11:51:00,4
18006,969.51,4,2011-11-16 16:52:00,23
18007,215.22,1,2010-11-12 11:08:00,393
18008,19759.079999999998,23,2011-09-30 15:17:00,70
18009,2144.23,8,2011-04-18 13:36:00,235
18010,174.8,1,2011-03-28 12:27:00,257
18011,410.79,2,2010-12-01 17:35:00,373
18012,115.3,1,2009-12-16 13:16:00,723
18013,187.29,2,2011-07-07 14:11:00,155
18014,162.22,1,2011-11-11 15:28:00,28
18015,120.03,1,2011-12-05 14:49:00,4
18016,1954.56,7,2011-11-07 13:25:00,32
18017,688.0,4,2011-09-19 16:15:00,81
18018,297.99,4,2011-08-23 17:37:00,108
18019,38.45,1,2011-10-19 12:10:00,52
18020,190.48000000000002,1,2010-06-14 12:31:00,544
18021,216.41,2,2010-07-18 10:52:00,510
18022,1507.25,5,2011-11-04 12:45:00,36
18024,389.78,2,2011-07-10 12:40:00,153
18025,1177.72,6,2010-11-25 12:37:00,380
18026,2074.07,2,2010-07-27 10:37:00,501
18027,115.31,1,2011-09-02 10:38:00,99
18028,192.05,1,2010-05-05 13:28:00,583
18029,433.77,1,2010-03-07 15:30:00,642
18030,230.64999999999998,2,2011-12-05 16:37:00,4
18031,451.3,1,2010-11-26 11:00:00,379
18032,73.5,1,2011-01-09 15:32:00,334
18033,93.82000000000001,1,2011-10-05 17:28:00,65
18034,754.2,3,2011-11-18 12:22:00,22
18035,1260.23,5,2011-11-04 12:39:00,36
18036,1545.49,11,2011-11-07 14:40:00,32
18037,167.42,15,2011-07-08 13:39:00,154
18038,141.48,1,2010-06-01 15:59:00,556
18039,548.22,4,2010-11-30 13:07:00,374
18040,357.20000000000005,2,2011-11-20 14:20:00,19
18041,8018.7699999999995,38,2011-11-28 11:39:00,12
18042,281.15,2,2011-10-17 11:49:00,54
18043,529.29,3,2011-11-15 12:48:00,25
18044,3505.61,18,2011-12-05 14:26:00,4
18045,178.34,1,2011-10-25 13:07:00,45
18046,189.63,1,2010-02-28 11:36:00,650
18047,326.09,2,2010-11-23 13:11:00,381
18048,394.93,3,2011-05-20 14:58:00,203
18049,500.92,2,2010-09-28 14:26:00,437
18050,412.06,2,2010-12-15 14:25:00,359
18051,2282.28,7,2010-03-15 13:58:00,634
18052,10877.18,1,2010-05-24 11:11:00,565
18053,571.07,3,2011-09-30 09:05:00,71
18054,176.5,1,2010-11-12 08:18:00,393
18055,10142.64,14,2011-12-02 14:25:00,7
18056,554.6,2,2011-02-24 14:27:00,288
18057,1188.46,3,2010-11-11 16:55:00,393
18058,774.06,3,2011-11-30 08:38:00,10
18059,306.46,3,2011-11-16 16:49:00,23
18060,1185.46,2,2010-10-27 16:41:00,408
18061,6083.81,28,2011-11-18 11:20:00,22
18062,1632.67,6,2011-06-19 14:47:00,173
18063,186.60000000000002,2,2010-11-14 10:46:00,391
18064,4481.83,11,2011-07-29 16:39:00,133
18065,5866.63,29,2011-12-04 10:30:00,6
18066,1440.4,3,2011-09-25 15:30:00,75
18067,396.33,1,2011-10-30 15:58:00,40
18068,101.69999999999999,1,2011-02-23 14:50:00,289
18069,4464.92,11,2011-11-13 16:03:00,26
18070,314.1,1,2010-02-08 13:28:00,669
18071,1169.68,6,2011-03-27 11:59:00,258
18072,247.44,1,2011-06-07 10:44:00,186
18073,3859.82,12,2011-08-17 14:02:00,114
18074,1019.44,2,2010-12-01 09:53:00,374
18075,5783.29,20,2011-11-16 15:21:00,23
18076,151.49,1,2010-11-24 14:02:00,380
18077,4078.79,18,2011-12-01 13:32:00,8
18078,725.53,4,2011-05-06 14:32:00,217
18079,4203.93,5,2011-10-25 15:27:00,45
18080,1231.5,2,2011-11-21 08:02:00,19
18081,343.45,3,2011-11-03 16:30:00,36
18082,680.84,1,2011-11-14 12:45:00,26
18083,463.53,1,2010-11-07 11:44:00,398
18084,795.2299999999999,3,2011-11-23 13:57:00,16
18085,1341.8500000000001,4,2011-01-13 15:17:00,330
18086,101.34,1,2011-03-10 13:34:00,274
18087,14761.519999999999,17,2011-09-02 15:12:00,98
18088,166.03,1,2011-10-09 13:41:00,61
18089,428.45,1,2010-09-19 11:57:00,447
18090,321.9,1,2010-10-14 12:32:00,422
18091,360.85,1,2010-04-25 13:18:00,593
18092,14693.72,18,2011-12-07 13:14:00,2
18093,4452.71,8,2011-09-07 15:43:00,93
18094,6391.52,13,2011-09-19 09:28:00,82
18095,2303.09,5,2011-01-31 12:50:00,313
18096,1657.87,6,2011-11-28 12:44:00,12
18097,4627.92,11,2011-12-02 11:16:00,8
18098,527.94,1,2010-11-08 16:31:00,396
18099,168.31,1,2011-08-04 15:52:00,127
18100,451.56,1,2010-06-07 14:19:00,550
18101,622.01,5,2011-11-28 13:37:00,11
18102,580987.04,145,2011-12-09 11:50:00,1
18103,105.8,1,2010-06-08 13:36:00,549
18104,754.64,1,2011-11-02 14:07:00,37
18105,113.48000000000002,1,2011-11-02 12:04:00,38
18106,1441.06,6,2011-01-14 12:23:00,330
18107,165.88,1,2010-09-23 13:03:00,442
18108,848.8100000000001,3,2011-03-30 13:56:00,254
18109,9555.71,38,2011-12-08 11:36:00,2
18110,392.28000000000003,2,2011-11-20 12:34:00,20
18111,405.85,1,2010-04-29 12:58:00,589
18112,773.36,4,2011-11-27 14:43:00,12
18113,76.32000000000001,1,2010-12-06 12:31:00,369
18114,220.1,1,2011-02-22 13:20:00,290
18115,9.700000000000001,1,2010-01-11 11:57:00,698
18116,2134.4900000000002,13,2011-10-03 11:00:00,68
18117,315.65,1,2011-11-14 12:47:00,26
18118,6221.02,29,2011-11-29 11:32:00,11
18119,180.7,1,2010-12-07 11:59:00,368
18120,111.15,1,2011-05-09 13:45:00,214
18121,653.3,2,2011-07-13 12:53:00,149
18122,1793.06,6,2011-12-01 13:08:00,8
18123,666.64,3,2011-11-15 14:23:00,24
18124,102.65,1,2010-08-24 17:21:00,472
18125,1131.75,4,2011-11-10 12:29:00,30
18126,200.92000000000002,1,2011-10-10 12:19:00,61
18127,556.13,4,2011-11-20 14:05:00,19
18128,399.29,1,2010-06-20 13:19:00,537
18129,112.55000000000001,1,2011-04-10 14:16:00,243
18130,1059.39,3,2011-11-24 14:40:00,15
18131,222.95999999999998,1,2010-03-18 08:48:00,632
18132,220.13,1,2010-07-23 16:54:00,504
18133,931.4999999999999,1,2011-05-11 14:14:00,212
18134,445.0,2,2010-04-20 14:02:00,598
18135,1249.6200000000001,10,2011-11-10 19:32:00,29
18136,1631.3600000000001,5,2011-10-07 15:40:00,63
18137,145.99,2,2010-06-06 14:18:00,551
18138,152.65,1,2011-02-17 14:51:00,295
18139,8438.34,6,2011-11-22 10:44:00,18
18140,536.41,1,2010-08-23 11:58:00,474
18141,882.47,2,2010-11-03 11:44:00,402
18142,1019.52,2,2011-07-05 13:19:00,157
18143,1000.16,2,2011-08-15 12:07:00,117
18144,4892.95,19,2011-12-02 12:46:00,8
18145,5609.74,11,2011-11-27 11:22:00,13
18146,160.35000000000002,2,2011-07-22 12:08:00,141
18147,179.33999999999997,2,2011-10-25 11:46:00,46
18148,112.85000000000001,1,2010-03-03 11:40:00,647
18149,1553.96,7,2011-10-20 12:04:00,51
18150,566.58,3,2011-11-07 16:49:00,32
18151,1879.44,6,2011-07-28 11:35:00,135
18152,426.69,1,2010-03-03 15:26:00,646
18153,246.22,1,2010-02-18 15:50:00,659
18154,932.6,5,2011-12-06 16:41:00,3
18155,371.62,3,2011-09-25 13:32:00,75
18156,675.64,2,2011-11-27 12:24:00,13
18157,213.9,1,2010-05-17 14:09:00,571
18158,453.4,2,2011-11-30 16:19:00,9
18159,530.15,1,2011-02-11 14:26:00,301
18160,1003.88,3,2011-10-13 15:50:00,57
18161,1803.1000000000001,6,2011-11-24 16:40:00,15
18162,371.51,1,2009-12-07 13:24:00,732
18163,728.84,1,2010-05-04 14:51:00,584
18164,399.65000000000003,1,2011-11-02 12:56:00,37
18165,302.46000000000004,1,2011-06-15 13:23:00,177
18166,175.5,1,2010-03-26 12:26:00,624
18167,1384.8600000000001,3,2011-11-16 15:56:00,23
18168,3435.5,16,2011-06-16 19:21:00,176
18169,202.65,1,2011-10-10 12:18:00,61
18170,2878.0,9,2011-11-06 14:35:00,33
18171,2437.31,9,2011-10-12 09:13:00,59
18172,17467.24,52,2011-11-25 11:12:00,15
18173,2696.36,5,2011-09-14 11:26:00,87
18174,162.5,2,2011-12-02 16:56:00,7
18175,176.1,1,2010-02-02 10:25:00,676
18176,476.35,1,2010-12-16 15:45:00,358
18177,2216.32,9,2011-11-08 14:44:00,31
18178,6103.74,11,2011-08-03 09:30:00,129
18179,2547.55,8,2011-11-30 16:23:00,9
18180,1843.75,6,2011-12-05 08:39:00,5
18181,1188.34,5,2011-11-15 15:08:00,24
18182,291.13,1,2010-09-02 14:25:00,463
18183,632.07,2,2011-04-26 15:26:00,227
18184,49.8,1,2011-11-24 15:28:00,15
18185,304.25,1,2011-04-04 13:42:00,249
18186,329.58,1,2009-12-17 10:22:00,723
18187,724.89,1,2010-03-18 09:49:00,632
18188,3280.59,6,2011-11-24 16:46:00,15
18189,1403.73,3,2011-09-23 12:40:00,78
18190,745.62,5,2011-05-31 14:48:00,192
18191,529.4,2,2011-03-23 12:08:00,262
18192,957.97,1,2011-09-29 09:53:00,72
18193,1207.35,3,2011-06-27 13:58:00,165
18194,4162.04,6,2011-09-18 13:29:00,82
18195,101.16,1,2010-11-17 15:03:00,387
18196,1457.19,4,2011-09-05 16:22:00,95
18197,230.1,1,2010-05-13 10:46:00,576
18198,5425.56,17,2011-12-05 14:49:00,4
18199,344.75,1,2010-01-25 11:32:00,684
18200,150.35,1,2011-08-25 18:45:00,106
18201,447.53000000000003,1,2009-12-17 08:55:00,723
18202,1396.99,3,2011-05-24 12:12:00,200
18203,492.52,4,2011-07-05 13:07:00,157
18204,1975.35,3,2011-09-29 16:44:00,71
18205,517.36,2,2011-11-03 13:22:00,36
18206,314.65999999999997,1,2010-06-04 13:47:00,553
18207,544.47,1,2010-07-28 14:26:00,499
18208,360.08,1,2010-05-23 11:54:00,566
18209,139.10000000000002,1,2011-11-11 12:07:00,29
18210,2768.83,7,2011-12-08 11:02:00,2
18211,600.07,5,2011-11-14 08:10:00,26
18212,514.37,2,2011-01-17 16:14:00,326
18213,232.48000000000002,1,2011-04-17 10:21:00,237
18214,1780.34,4,2010-06-27 11:21:00,531
18215,2232.4900000000002,5,2011-09-11 16:05:00,89
18216,481.75,1,2011-11-08 16:55:00,31
18217,945.04,4,2011-11-10 13:18:00,29
18218,1121.84,4,2011-05-12 12:53:00,211
18219,3352.7000000000003,17,2011-12-07 11:43:00,3
18220,1921.76,6,2011-04-27 09:03:00,227
18221,1424.94,6,2011-11-17 14:40:00,22
18222,443.0,1,2011-09-08 10:45:00,93
18223,14000.85,26,2011-12-05 09:11:00,5
18224,158.95000000000002,1,2011-03-21 10:30:00,264
18225,13014.8,26,2011-12-06 13:27:00,3
18226,11878.88,26,2011-10-26 13:36:00,44
18227,388.75,2,2011-05-06 12:23:00,218
18228,779.9,2,2011-10-14 09:21:00,57
18229,10150.51,28,2011-11-28 09:48:00,12
18230,4291.06,9,2011-11-30 13:22:00,9
18231,6854.17,28,2011-05-31 14:18:00,192
18232,592.97,4,2011-09-19 11:49:00,82
18233,440.0,1,2011-01-18 08:44:00,326
18234,179.6,1,2010-06-06 11:22:00,552
18235,1796.48,3,2011-09-29 08:27:00,72
18236,1795.3500000000001,12,2011-11-10 08:06:00,30
18237,987.1,5,2011-12-07 12:49:00,3
18238,270.92,1,2010-07-12 12:51:00,515
18239,1712.26,6,2011-05-05 12:38:00,219
18240,422.58,1,2011-10-24 13:06:00,46
18241,2986.9900000000002,21,2011-11-30 12:10:00,10
18242,3605.21,8,2011-09-28 13:43:00,72
18243,515.78,1,2010-10-21 14:29:00,414
18244,568.64,2,2010-10-05 11:15:00,431
18245,6324.9800000000005,20,2011-12-02 14:48:00,7
18246,758.8199999999999,3,2011-11-16 11:49:00,24
18247,839.73,3,2010-10-21 09:49:00,415
18248,804.02,2,2011-08-09 10:19:00,123
18249,95.34,1,2011-11-22 15:07:00,17
18250,349.27,1,2011-02-02 13:16:00,310
18251,26278.86,9,2011-09-13 15:03:00,87
18252,1533.69,7,2011-10-20 12:43:00,51
18253,317.88,1,2010-03-07 12:38:00,643
18254,267.9,1,2010-05-07 14:37:00,581
18255,303.15,2,2011-09-11 13:16:00,89
18256,110.7,1,2010-11-17 08:53:00,388
18257,4600.15,12,2011-10-31 14:48:00,39
18258,2059.67,6,2010-09-01 14:20:00,464
18259,3941.9,7,2011-11-15 12:34:00,25
18260,9947.26,23,2011-06-20 12:37:00,173
18261,324.24,2,2011-10-27 15:36:00,43
18262,577.54,3,2011-07-22 16:04:00,140
18263,1213.1599999999999,3,2011-11-14 09:00:00,26
18264,603.25,1,2010-07-29 10:02:00,499
18265,801.51,2,2011-09-28 14:10:00,72
18266,251.1,1,2010-10-01 15:33:00,434
18267,269.37,1,2010-02-05 08:43:00,673
18268,1490.23,6,2011-07-28 19:13:00,134
18269,168.6,1,2010-12-08 13:53:00,366
18270,444.55,3,2011-11-01 13:57:00,38
18271,680.85,2,2010-04-09 09:26:00,610
18272,4385.9800000000005,9,2011-12-07 12:43:00,3
18273,357.0,4,2011-12-07 13:16:00,2
18274,175.92,1,2011-11-09 17:03:00,30
18275,741.85,2,2010-05-10 15:46:00,578
18276,1656.52,6,2011-10-27 10:54:00,44
18277,1180.05,5,2011-10-12 15:22:00,58
18278,414.20000000000005,2,2011-09-27 11:58:00,74
